season,match_id,date,match_stage,batting_team,innings,over,ball,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,is_wicket,wicket_kind,batting_position,phase,extras_type
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,2,3,Chezhian Nishaanth,R Kavin,B Arun,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,2,4,Chezhian Nishaanth,R Kavin,B Arun,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,2,5,Chezhian Nishaanth,R Kavin,B Arun,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,2,6,Chezhian Nishaanth,R Kavin,B Arun,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,1,Chezhian Nishaanth,R Kavin,M Mohammed,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,2,Chezhian Nishaanth,R Kavin,M Mohammed,4,0,4,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,3,Chezhian Nishaanth,R Kavin,M Mohammed,4,0,4,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,4,Chezhian Nishaanth,R Kavin,M Mohammed,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,5,Chezhian Nishaanth,R Kavin,M Mohammed,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,3,6,Chezhian Nishaanth,R Kavin,M Mohammed,4,0,4,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,1,R Kavin,Chezhian Nishaanth,B Arun,2,0,2,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,2,R Kavin,Chezhian Nishaanth,B Arun,1,0,1,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,3,Chezhian Nishaanth,R Kavin,B Arun,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,4,R Kavin,Chezhian Nishaanth,B Arun,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,5,R Kavin,Chezhian Nishaanth,B Arun,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,4,6,R Kavin,Chezhian Nishaanth,B Arun,1,0,1,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,1,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,4,0,4,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,2,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,3,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,4,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,4,0,4,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,5,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,5,6,R Kavin,Chezhian Nishaanth,K Gowtham Thamarai Kannan,4,0,4,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,1,Chezhian Nishaanth,R Kavin,B Arun,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,2,Chezhian Nishaanth,R Kavin,B Arun,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,3,Chezhian Nishaanth,R Kavin,B Arun,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,4,R Kavin,Chezhian Nishaanth,B Arun,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,5,R Kavin,Chezhian Nishaanth,B Arun,4,0,4,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,6,6,R Kavin,Chezhian Nishaanth,B Arun,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,1,Chezhian Nishaanth,R Kavin,Jamaluddin Syed Mohammad,1,0,1,0,,1,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,2,R Kavin,Chezhian Nishaanth,Jamaluddin Syed Mohammad,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,3,Chezhian Nishaanth,R Kavin,Jamaluddin Syed Mohammad,0,0,0,0,,1,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,4,Chezhian Nishaanth,R Kavin,Jamaluddin Syed Mohammad,0,0,0,1,leg before wicket,1,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,5,Baba Aparajith,R Kavin,Jamaluddin Syed Mohammad,0,0,0,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,7,6,Baba Aparajith,R Kavin,Jamaluddin Syed Mohammad,0,0,0,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,1,R Kavin,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,2,Baba Aparajith,R Kavin,Moovervnthali Kasipandian Sivakumar,0,0,0,1,run out,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,3,Baba Aparajith,UNKNOWN,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,4,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,5,Baba Aparajith,N Sarangarajan Chaturved,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,8,6,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,0,0,0,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,1,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,2,N Sarangarajan Chaturved,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,3,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,0,0,0,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,4,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,2,0,2,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,5,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,9,6,N Sarangarajan Chaturved,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,1,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,2,Baba Aparajith,N Sarangarajan Chaturved,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,3,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,4,0,4,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,4,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,5,Baba Aparajith,N Sarangarajan Chaturved,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,10,6,N Sarangarajan Chaturved,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,0,0,0,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,1,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,2,N Sarangarajan Chaturved,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,3,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,4,N Sarangarajan Chaturved,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,5,Baba Aparajith,N Sarangarajan Chaturved,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,11,6,N Sarangarajan Chaturved,Baba Aparajith,Jamaluddin Syed Mohammad,0,0,0,0,,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,1,Baba Aparajith,N Sarangarajan Chaturved,S Harish Kumar,0,1,1,0,,3,middle,wide
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,2,Baba Aparajith,N Sarangarajan Chaturved,S Harish Kumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,3,N Sarangarajan Chaturved,Baba Aparajith,S Harish Kumar,0,0,0,1,bowled,4,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,4,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,4,0,4,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,5,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,6,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,1,0,1,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,12,7,Baba Aparajith,M Lakshmi Narayanan,S Harish Kumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,1,Baba Aparajith,M Lakshmi Narayanan,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,2,M Lakshmi Narayanan,Baba Aparajith,Jamaluddin Syed Mohammad,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,3,M Lakshmi Narayanan,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,4,Baba Aparajith,M Lakshmi Narayanan,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,5,M Lakshmi Narayanan,Baba Aparajith,Jamaluddin Syed Mohammad,1,0,1,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,13,6,Baba Aparajith,M Lakshmi Narayanan,Jamaluddin Syed Mohammad,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,1,Baba Aparajith,M Lakshmi Narayanan,S Harish Kumar,0,1,1,0,,3,middle,wide
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,2,Baba Aparajith,M Lakshmi Narayanan,S Harish Kumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,3,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,4,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,5,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,6,M Lakshmi Narayanan,Baba Aparajith,S Harish Kumar,1,0,1,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,14,7,Baba Aparajith,M Lakshmi Narayanan,S Harish Kumar,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,1,Baba Aparajith,M Lakshmi Narayanan,M Mohammed,1,0,1,0,,3,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,2,M Lakshmi Narayanan,Baba Aparajith,M Mohammed,0,0,0,0,,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,3,M Lakshmi Narayanan,Baba Aparajith,M Mohammed,1,0,1,1,run out,5,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,4,Ramsingh  Sanjay Yadav,Baba Aparajith,M Mohammed,0,0,0,0,,6,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,5,Ramsingh  Sanjay Yadav,Baba Aparajith,M Mohammed,0,0,0,0,,6,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,6,Ramsingh  Sanjay Yadav,Baba Aparajith,M Mohammed,0,1,1,0,,6,middle,wide
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,15,7,Ramsingh  Sanjay Yadav,Baba Aparajith,M Mohammed,1,0,1,0,,6,middle,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,1,Ramsingh  Sanjay Yadav,Baba Aparajith,S Harish Kumar,1,0,1,0,,6,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,2,Baba Aparajith,Ramsingh  Sanjay Yadav,S Harish Kumar,0,0,0,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,3,Baba Aparajith,Ramsingh  Sanjay Yadav,S Harish Kumar,2,0,2,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,4,Baba Aparajith,Ramsingh  Sanjay Yadav,S Harish Kumar,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,5,Baba Aparajith,Ramsingh  Sanjay Yadav,S Harish Kumar,1,0,1,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,16,6,Ramsingh  Sanjay Yadav,Baba Aparajith,S Harish Kumar,0,0,0,1,caught,6,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,1,Baba Aparajith,UNKNOWN,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,2,Malolan Rangarajan,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,0,0,0,1,caught,7,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,3,Ramalingam Rohit,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,4,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,2,0,2,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,5,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,4,0,4,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,17,6,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,1,Baba Aparajith,Ramalingam Rohit,M Mohammed,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,2,Baba Aparajith,Ramalingam Rohit,M Mohammed,2,0,2,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,3,Baba Aparajith,Ramalingam Rohit,M Mohammed,1,0,1,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,4,Ramalingam Rohit,Baba Aparajith,M Mohammed,0,0,0,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,5,Ramalingam Rohit,Baba Aparajith,M Mohammed,0,0,0,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,6,Ramalingam Rohit,Baba Aparajith,M Mohammed,0,1,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,18,7,Ramalingam Rohit,Baba Aparajith,M Mohammed,1,0,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,1,Ramalingam Rohit,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,2,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,3,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,4,Baba Aparajith,Ramalingam Rohit,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,5,Ramalingam Rohit,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,6,0,6,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,19,6,Ramalingam Rohit,Baba Aparajith,Moovervnthali Kasipandian Sivakumar,1,0,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,1,Ramalingam Rohit,Baba Aparajith,S Harish Kumar,6,0,6,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,2,Ramalingam Rohit,Baba Aparajith,S Harish Kumar,4,0,4,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,3,Ramalingam Rohit,Baba Aparajith,S Harish Kumar,1,0,1,0,,8,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,4,Baba Aparajith,Ramalingam Rohit,S Harish Kumar,4,0,4,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,5,Baba Aparajith,Ramalingam Rohit,S Harish Kumar,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Nellai Royal Kings,1,20,6,Baba Aparajith,Ramalingam Rohit,S Harish Kumar,6,0,6,0,,3,death,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,1,1,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,1,2,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,1,3,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,1,4,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,1,5,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,,2,1,6,UNKNOWN,Laxmesha Suryaprakash,Malolan Rangarajan,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,2,1,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,0,0,0,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,2,2,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,0,1,1,0,,0,powerplay,wide
2016,1047385,2016-09-10,league,,2,2,3,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,2,4,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,2,5,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,2,6,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,2,7,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,3,1,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,3,2,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,6,0,6,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,3,3,Laxmesha Suryaprakash,UNKNOWN,Malolan Rangarajan,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,,2,3,4,UNKNOWN,Laxmesha Suryaprakash,Malolan Rangarajan,0,0,0,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,3,5,UNKNOWN,Laxmesha Suryaprakash,Malolan Rangarajan,0,0,0,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,3,6,UNKNOWN,Laxmesha Suryaprakash,Malolan Rangarajan,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,4,1,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,4,0,4,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,4,2,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,4,3,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,6,0,6,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,4,4,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,4,5,Laxmesha Suryaprakash,UNKNOWN,Ramalingam Rohit,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,,2,4,6,UNKNOWN,Laxmesha Suryaprakash,Ramalingam Rohit,0,0,0,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,5,1,Laxmesha Suryaprakash,UNKNOWN,Rahil S Shah,0,0,0,0,,1,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,5,2,Laxmesha Suryaprakash,UNKNOWN,Rahil S Shah,0,1,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,,2,5,3,UNKNOWN,Laxmesha Suryaprakash,Rahil S Shah,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,5,4,Laxmesha Suryaprakash,UNKNOWN,Rahil S Shah,1,0,1,0,,1,powerplay,
2016,1047385,2016-09-10,league,,2,5,5,UNKNOWN,Laxmesha Suryaprakash,Rahil S Shah,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,5,6,Laxmesha Suryaprakash,UNKNOWN,Rahil S Shah,0,0,0,1,leg before wicket,1,powerplay,
2016,1047385,2016-09-10,league,,2,6,1,UNKNOWN,UNKNOWN,RS Jaganath Sinivas,0,0,0,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,6,2,UNKNOWN,UNKNOWN,RS Jaganath Sinivas,4,0,4,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,6,3,UNKNOWN,UNKNOWN,RS Jaganath Sinivas,1,0,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,6,4,S Tarun Srinivas,UNKNOWN,RS Jaganath Sinivas,0,0,0,0,,2,powerplay,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,6,5,S Tarun Srinivas,UNKNOWN,RS Jaganath Sinivas,1,0,1,0,,2,powerplay,
2016,1047385,2016-09-10,league,,2,6,6,UNKNOWN,S Tarun Srinivas,RS Jaganath Sinivas,0,1,1,0,,0,powerplay,
2016,1047385,2016-09-10,league,,2,7,1,UNKNOWN,S Tarun Srinivas,Rahil S Shah,1,0,1,0,,0,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,7,2,S Tarun Srinivas,UNKNOWN,Rahil S Shah,2,0,2,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,7,3,S Tarun Srinivas,UNKNOWN,Rahil S Shah,0,0,0,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,7,4,S Tarun Srinivas,UNKNOWN,Rahil S Shah,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,,2,7,5,UNKNOWN,S Tarun Srinivas,Rahil S Shah,1,0,1,0,,0,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,7,6,S Tarun Srinivas,UNKNOWN,Rahil S Shah,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,8,1,S Tarun Srinivas,UNKNOWN,RS Jaganath Sinivas,0,0,0,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,8,2,S Tarun Srinivas,UNKNOWN,RS Jaganath Sinivas,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,,2,8,3,UNKNOWN,S Tarun Srinivas,RS Jaganath Sinivas,2,0,2,0,,0,middle,
2016,1047385,2016-09-10,league,,2,8,4,UNKNOWN,S Tarun Srinivas,RS Jaganath Sinivas,6,0,6,0,,0,middle,
2016,1047385,2016-09-10,league,,2,8,5,UNKNOWN,S Tarun Srinivas,RS Jaganath Sinivas,1,0,1,0,,0,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,8,6,S Tarun Srinivas,UNKNOWN,RS Jaganath Sinivas,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,9,1,S Tarun Srinivas,UNKNOWN,S Samuel,0,0,0,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,9,2,S Tarun Srinivas,UNKNOWN,S Samuel,0,0,0,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,9,3,S Tarun Srinivas,UNKNOWN,S Samuel,1,0,1,0,,2,middle,
2016,1047385,2016-09-10,league,,2,9,4,UNKNOWN,S Tarun Srinivas,S Samuel,0,0,0,0,,0,middle,
2016,1047385,2016-09-10,league,,2,9,5,UNKNOWN,S Tarun Srinivas,S Samuel,6,0,6,0,,0,middle,
2016,1047385,2016-09-10,league,,2,9,6,UNKNOWN,S Tarun Srinivas,S Samuel,1,0,1,0,,0,middle,
2016,1047385,2016-09-10,league,,2,10,1,UNKNOWN,S Tarun Srinivas,Malolan Rangarajan,1,0,1,0,,0,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,10,2,S Tarun Srinivas,UNKNOWN,Malolan Rangarajan,0,0,0,0,,2,middle,
2016,1047385,2016-09-10,league,Lyca Kovai Kings,2,10,3,S Tarun Srinivas,UNKNOWN,Malolan Rangarajan,0,0,0,0,,2,middle,
