season,batter,balls_faced,runs,avg_pos,matches,made_playoffs,position_group
2022,R Sri Neranjan,74,105,1.0,5,1,Opener (1-2)
2022,RS Mokit Hariharan,60,68,4.883333333333334,6,0,Middle Order (4-5)
2022,Ragupathy Silambarasan,11,10,9.090909090909092,4,0,Finisher (6+)
2022,Rajagopal Sathish,54,80,5.592592592592593,8,1,Finisher (6+)
2022,Rajendran Vivek,71,107,5.830985915492958,6,0,Finisher (6+)
2022,Ramsingh  Sanjay Yadav,242,452,4.198347107438017,9,1,Middle Order (4-5)
2022,Ramsingh Sonu Yadav,70,107,4.585714285714285,6,0,Middle Order (4-5)
2022,Ravi Karthikeyan,65,63,5.384615384615385,5,0,Finisher (6+)
2022,Ravisrinivasan Sai Kishore,89,111,4.49438202247191,5,1,Middle Order (4-5)
2022,S Abishiek,105,85,5.485714285714286,7,0,Finisher (6+)
2022,S Aravind,114,113,1.6842105263157894,6,0,Opener (1-2)
2022,S Ganesh,64,46,3.84375,4,0,Middle Order (4-5)
2022,S Harish Kumar,92,104,8.032608695652174,7,1,Finisher (6+)
2022,S Rithik Easwaran,50,59,5.08,4,1,Finisher (6+)
2022,S Santosh Shiv,108,135,2.0,5,0,Opener (1-2)
2022,Selvam Suresh Kumar,25,18,5.36,4,0,Finisher (6+)
2022,Srikkanth Anirudha,90,117,1.6333333333333333,6,0,Opener (1-2)
2022,Subramanian Anand,49,54,3.2448979591836733,4,0,Middle Order (4-5)
2022,Sundararaman Radhakrishnan,95,124,3.0526315789473686,7,1,Middle Order (4-5)
2022,Sunny Sandhu,49,72,7.408163265306122,7,1,Finisher (6+)
2022,Tushar Raheja,100,124,5.58,6,0,Finisher (6+)
2022,U Mukilesh,86,124,4.965116279069767,7,1,Middle Order (4-5)
2022,Uthirasamy Sasidev,154,204,4.798701298701299,8,1,Middle Order (4-5)
2022,V Aaditya,64,53,1.0,4,1,Opener (1-2)
2022,VP Amit Sathvik,123,135,1.016260162601626,7,0,Opener (1-2)
2023,Abhishek Baljeetsingh Tanwar,37,52,8.72972972972973,5,0,Finisher (6+)
2023,Adithya Ganesh,155,195,4.012903225806451,9,1,Middle Order (4-5)
2023,Akash Sumra,55,61,4.218181818181818,5,0,Middle Order (4-5)
2023,Atheeq Ur Rahman,74,122,5.648648648648648,5,1,Finisher (6+)
2023,Baba Aparajith,198,283,3.3181818181818183,7,0,Middle Order (4-5)
2023,Baba Indrajith,158,227,3.088607594936709,8,1,Middle Order (4-5)
2023,Balasubramaniam Sachin,136,165,2.573529411764706,6,1,Top Order (3)
2023,Balchander Anirudh,94,125,4.702127659574468,7,0,Middle Order (4-5)
2023,Bhardwaj Sai Sudharsan,215,371,3.0,6,0,Top Order (3)
2023,Boopathi Vaishna Kumar,89,109,3.191011235955056,6,1,Middle Order (4-5)
2023,C Sarath Kumar,84,137,6.416666666666667,5,1,Finisher (6+)
2023,Chezhian Nishaanth,149,172,2.140939597315436,8,1,Top Order (3)
2023,Daryl Sunder Ferrario,129,154,4.37984496124031,7,0,Middle Order (4-5)
2023,Ganga Sridhar Raju,156,157,1.0705128205128205,7,0,Opener (1-2)
2023,Guruswamy Ajitesh,236,385,3.483050847457627,10,1,Middle Order (4-5)
2023,Jafar Jamal,85,142,4.482352941176471,6,0,Middle Order (4-5)
2023,Jagatheesan Kousik,113,137,3.663716814159292,8,1,Middle Order (4-5)
2023,Jayaraman Suresh Kumar,173,280,2.0,9,1,Opener (1-2)
2023,K Deeban Lingesh,45,38,5.711111111111111,4,0,Finisher (6+)
2023,K Mani Bharathi,88,90,4.113636363636363,5,0,Middle Order (4-5)
2023,Kaushik Mohan Gandhi,114,140,3.5350877192982457,7,0,Middle Order (4-5)
2023,Konda Bhaskir Arun Karthik,159,263,1.1257861635220126,10,1,Opener (1-2)
2023,Laxmesha Suryaprakash,60,86,4.366666666666666,6,1,Middle Order (4-5)
2023,M Mohammed,11,14,7.636363636363637,5,1,Finisher (6+)
2023,M Poiyamozhi,13,27,10.153846153846153,4,1,Finisher (6+)
2023,Maan K Bafna,35,54,4.0,5,0,Middle Order (4-5)
2023,Masood Shahrukh Khan,70,133,5.728571428571429,7,1,Finisher (6+)
2023,Muhammed Adnan Khan,69,114,7.202898550724638,7,0,Finisher (6+)
2023,N Sarangarajan Chaturved,26,24,3.6923076923076925,4,0,Middle Order (4-5)
2023,Narayan Jagadeesan,120,139,2.0,6,0,Opener (1-2)
2023,Nidhish S Rajagopal,151,205,3.7549668874172184,6,1,Middle Order (4-5)
2023,P Saravanan,24,43,8.5,4,1,Finisher (6+)
2023,Pradosh Ranjan Paul,114,130,1.3157894736842106,6,0,Opener (1-2)
2023,R Rajkumar,74,90,6.905405405405405,7,0,Finisher (6+)
2023,R Ram Arvindh,69,90,5.0144927536231885,9,1,Finisher (6+)
2023,R Sri Neranjan,107,97,1.3644859813084111,7,1,Opener (1-2)
2023,R Vimal Khumar,127,141,1.0,7,1,Opener (1-2)
2023,RS Mokit Hariharan,66,60,4.5,5,0,Middle Order (4-5)
2023,Ragupathy Silambarasan,11,8,9.818181818181818,4,0,Finisher (6+)
2023,Rajendran Vivek,66,87,5.090909090909091,7,0,Finisher (6+)
2023,Ramalingam Rohit,21,27,8.095238095238095,4,0,Finisher (6+)
2023,Ramsingh  Sanjay Yadav,88,102,4.181818181818182,7,0,Middle Order (4-5)
2023,Ramsingh Sonu Yadav,93,115,5.548387096774194,7,1,Finisher (6+)
2023,Ravisrinivasan Sai Kishore,73,122,3.1095890410958904,4,0,Middle Order (4-5)
2023,S Abishiek,62,46,5.5,6,0,Finisher (6+)
2023,S Harish Kumar,79,86,6.0886075949367084,7,0,Finisher (6+)
2023,S Rithik Easwaran,92,152,4.630434782608695,8,1,Middle Order (4-5)
2023,S Santosh Shiv,59,59,1.4067796610169492,4,0,Opener (1-2)
2023,S Sri Abisek,63,71,4.968253968253968,5,0,Middle Order (4-5)
2023,S Sujay,136,170,1.0,6,1,Opener (1-2)
2023,Shivam Singh,163,219,2.0,5,1,Opener (1-2)
2023,Subodh Bhati,58,88,6.103448275862069,6,1,Finisher (6+)
2023,Sundararaman Radhakrishnan,142,141,1.6971830985915493,5,0,Opener (1-2)
2023,Sunny Sandhu,132,182,5.196969696969697,5,0,Finisher (6+)
2023,Suresh Lokeshwar,139,163,1.410071942446043,5,1,Opener (1-2)
2023,Swapnil Singh,114,150,4.7894736842105265,8,1,Middle Order (4-5)
2023,Tushar Raheja,168,195,1.7678571428571428,7,0,Opener (1-2)
2023,U Mukilesh,165,202,4.612121212121212,8,1,Middle Order (4-5)
2023,Uthirasamy Sasidev,72,80,6.986111111111111,6,0,Finisher (6+)
2023,V Aaditya,97,124,2.6082474226804124,4,1,Top Order (3)
2023,VP Amit Sathvik,60,47,1.0,5,0,Opener (1-2)
2023,Vijay Shankar,110,144,4.254545454545455,6,0,Middle Order (4-5)
2023,Washington Sundar,86,119,4.837209302325581,5,0,Middle Order (4-5)
2023,Wenseslaus Antony Dhas,72,59,6.472222222222222,7,0,Finisher (6+)
2024, Sriram Ajith Ram,20,17,9.9,4,1,Finisher (6+)
2024,Abhishek Baljeetsingh Tanwar,43,96,6.883720930232558,7,1,Finisher (6+)
2024,Arjun P Murthy,53,39,1.3962264150943395,6,0,Opener (1-2)
2024,Atheeq Ur Rahman,54,81,6.296296296296297,6,1,Finisher (6+)
2024,Baba Aparajith,175,234,3.0,8,1,Top Order (3)
2024,Baba Indrajith,215,286,3.4604651162790696,10,1,Middle Order (4-5)
2024,Balchander Anirudh,114,142,3.8333333333333335,9,1,Middle Order (4-5)
2024,Bhardwaj Sai Sudharsan,158,238,2.9367088607594938,7,1,Top Order (3)
2024,Boopathi Vaishna Kumar,73,94,4.465753424657534,9,1,Middle Order (4-5)
2024,C Andre Siddarth,62,62,5.225806451612903,5,1,Finisher (6+)
2024,C Sarath Kumar,72,92,5.152777777777778,8,1,Finisher (6+)
2024,Chezhian Nishaanth,84,111,1.7023809523809523,6,0,Opener (1-2)
2024,D Santhosh Kumar,136,171,1.0,8,1,Opener (1-2)
2024,Daryl Sunder Ferrario,49,67,5.0,7,1,Middle Order (4-5)
2024,Guruswamy Ajitesh,122,152,3.1147540983606556,7,0,Middle Order (4-5)
2024,Jafar Jamal,125,177,5.784,6,0,Finisher (6+)
2024,Jagatheesan Kousik,147,184,3.2108843537414966,6,0,Middle Order (4-5)
2024,Jayaraman Suresh Kumar,112,122,2.125,9,1,Top Order (3)
2024,K Vishal Vaidhya,140,164,3.3857142857142857,6,0,Middle Order (4-5)
2024,Konda Bhaskir Arun Karthik,180,260,1.0,7,0,Opener (1-2)
2024,Laxmesha Suryaprakash,51,51,5.294117647058823,4,0,Finisher (6+)
2024,M Mohammed,31,17,7.935483870967742,5,1,Finisher (6+)
2024,M Poiyamozhi,16,11,9.3125,4,0,Finisher (6+)
2024,Masood Shahrukh Khan,123,225,5.2926829268292686,7,1,Finisher (6+)
2024,Muhammed Adnan Khan,67,86,5.134328358208955,5,0,Finisher (6+)
2024,Murugan Ashwin,39,41,7.9743589743589745,5,0,Finisher (6+)
2024,N Sarangarajan Chaturved,53,75,5.09433962264151,6,0,Finisher (6+)
2024,NS Harish,54,73,5.296296296296297,6,0,Finisher (6+)
2024,Narayan Jagadeesan,177,245,2.0,8,1,Opener (1-2)
2024,Nidhish S Rajagopal,76,91,4.473684210526316,6,0,Middle Order (4-5)
2024,P Bhuvaneswaran,14,9,8.714285714285714,5,1,Finisher (6+)
2024,P Saravana Kumar,40,46,7.95,5,0,Finisher (6+)
2024,P Saravanan,37,60,6.378378378378378,5,0,Finisher (6+)
2024,Poovathinga Shijit Chandran,38,31,5.7368421052631575,4,0,Finisher (6+)
2024,Pradosh Ranjan Paul,165,222,4.084848484848485,6,1,Middle Order (4-5)
2024,R Kavin,124,160,2.0,5,0,Opener (1-2)
2024,R Rajkumar,66,146,7.106060606060606,6,0,Finisher (6+)
2024,R Ram Arvindh,82,86,5.439024390243903,6,1,Finisher (6+)
2024,R Vimal Khumar,133,165,1.8120300751879699,10,1,Opener (1-2)
2024,RS Mokit Hariharan,51,55,2.235294117647059,6,0,Top Order (3)
2024,Rajendran Vivek,91,143,3.197802197802198,7,0,Middle Order (4-5)
2024,Ramsingh  Sanjay Yadav,152,226,5.4144736842105265,7,0,Finisher (6+)
2024,Ramsingh Sonu Yadav,72,118,6.083333333333333,6,0,Finisher (6+)
2024,Ravichandran Ashwin,166,252,3.072289156626506,9,1,Middle Order (4-5)
2024,Ravisrinivasan Sai Kishore,43,43,5.5813953488372094,7,1,Finisher (6+)
2024,Robin Bist,71,67,3.6056338028169015,4,0,Middle Order (4-5)
2024,S Abishiek,102,92,1.2156862745098038,7,0,Opener (1-2)
2024,S Dinesh Raj,25,40,6.96,6,1,Finisher (6+)
2024,S Ganesh,131,167,6.129770992366412,8,1,Finisher (6+)
2024,S Harish Kumar,73,140,7.164383561643835,6,0,Finisher (6+)
2024,S Mohamed Ali,122,173,5.450819672131147,8,1,Finisher (6+)
2024,S Rithik Easwaran,81,108,5.506172839506172,6,0,Finisher (6+)
2024,S Shyam Sundar,114,118,3.412280701754386,7,0,Middle Order (4-5)
2024,S Sujay,168,193,1.1071428571428572,8,1,Opener (1-2)
2024,SJ Arun Kumar,24,15,5.625,4,0,Finisher (6+)
2024,Shivam Singh,270,364,1.762962962962963,9,1,Opener (1-2)
2024,Subodh Bhati,25,29,7.12,4,1,Finisher (6+)
2024,Sundararaman Radhakrishnan,103,122,2.1650485436893203,8,1,Top Order (3)
2024,Sunny Sandhu,45,61,6.377777777777778,5,0,Finisher (6+)
2024,Suresh Lokeshwar,129,196,1.310077519379845,6,0,Opener (1-2)
2024,Tushar Raheja,216,324,2.0,9,1,Opener (1-2)
2024,U Mukilesh,159,195,4.433962264150943,8,1,Middle Order (4-5)
2024,Uthirasamy Sasidev,63,89,5.73015873015873,6,0,Finisher (6+)
2024,VP Amit Sathvik,168,228,1.7023809523809523,9,1,Opener (1-2)
2024,Waseem Ahmed,156,217,1.5064102564102564,7,0,Opener (1-2)
2024,Wenseslaus Antony Dhas,11,8,7.636363636363637,4,0,Finisher (6+)
2025,Abhishek Baljeetsingh Tanwar,14,12,7.285714285714286,4,1,Finisher (6+)
2025,Atheeq Ur Rahman,152,202,4.532894736842105,7,0,Middle Order (4-5)
2025,Baba Aparajith,260,412,3.076923076923077,9,1,Middle Order (4-5)
2025,Baba Indrajith,147,187,3.17687074829932,9,1,Middle Order (4-5)
2025,Balasubramaniam Sachin,184,254,3.0,7,0,Top Order (3)
2025,Balchander Anirudh,120,150,2.0,7,0,Opener (1-2)
2025,C Andre Siddarth,122,131,4.688524590163935,7,0,Middle Order (4-5)
2025,C Sarath Kumar,88,80,6.261363636363637,5,0,Finisher (6+)
2025,CH Jitendra Kumar,71,91,2.1267605633802815,6,0,Top Order (3)
2025,Chezhian Nishaanth,145,185,1.1241379310344828,7,0,Opener (1-2)
2025,D Santhosh Kumar,116,164,1.4137931034482758,7,0,Opener (1-2)
2025,Dinesh H,21,25,6.333333333333333,4,1,Finisher (6+)
2025,Gurjapneet Singh,33,72,9.424242424242424,5,0,Finisher (6+)
2025,Guruswamy Ajitesh,69,47,3.347826086956522,6,0,Middle Order (4-5)
2025,Hunny Saini,89,162,5.52808988764045,10,1,Finisher (6+)
2025,Jafar Jamal,86,127,5.872093023255814,8,1,Finisher (6+)
2025,Jagatheesan Kousik,153,186,3.7058823529411766,8,1,Middle Order (4-5)
2025,Jayaraman Suresh Kumar,114,151,2.0,7,1,Opener (1-2)
2025,K Aashiq,158,208,1.0,9,1,Opener (1-2)
2025,KT Madhava Prasad,39,44,6.923076923076923,4,0,Finisher (6+)
2025,Konda Bhaskir Arun Karthik,129,170,1.9689922480620154,6,0,Opener (1-2)
2025,M Karthik Saran,29,38,7.517241379310345,7,1,Finisher (6+)
2025,M Mohammed,57,69,8.736842105263158,5,0,Finisher (6+)
2025,Maan K Bafna,52,61,4.346153846153846,6,1,Middle Order (4-5)
2025,Masood Shahrukh Khan,131,218,5.038167938931298,7,0,Finisher (6+)
2025,Muhammed Adnan Khan,75,113,7.786666666666667,5,0,Finisher (6+)
2025,Murugan Ashwin,76,68,6.697368421052632,6,0,Finisher (6+)
2025,N Sarangarajan Chaturved,107,139,3.0373831775700935,7,0,Middle Order (4-5)
2025,NS Harish,61,98,5.852459016393443,6,0,Finisher (6+)
2025,Narayan Jagadeesan,104,180,4.028846153846154,7,1,Middle Order (4-5)
2025,Nidhish S Rajagopal,180,252,3.477777777777778,7,0,Middle Order (4-5)
2025,P Saravana Kumar,19,21,7.7368421052631575,5,1,Finisher (6+)
2025,P Saravanan,63,80,7.809523809523809,6,0,Finisher (6+)
2025,PS Nirmal Kumar,70,74,4.042857142857143,5,0,Middle Order (4-5)
2025,Pradosh Ranjan Paul,135,146,4.274074074074074,6,1,Middle Order (4-5)
2025,R Kavin,76,86,3.9473684210526314,6,0,Middle Order (4-5)
2025,R Rajkumar,101,200,6.712871287128713,8,1,Finisher (6+)
2025,R Ram Arvindh,129,143,1.0,7,0,Opener (1-2)
2025,R Vimal Khumar,168,240,4.630952380952381,9,1,Middle Order (4-5)
2025,RS Mokit Hariharan,142,176,2.0,9,1,Opener (1-2)
2025,Rajendran Vivek,47,60,5.127659574468085,7,0,Finisher (6+)
2025,Ramsingh  Sanjay Yadav,167,196,5.065868263473054,8,1,Finisher (6+)
2025,Ramsingh Sonu Yadav,100,133,6.28,6,0,Finisher (6+)
2025,Ravichandran Ashwin,193,297,1.0,10,1,Opener (1-2)
2025,Ravisrinivasan Sai Kishore,93,129,3.3763440860215055,7,1,Middle Order (4-5)
2025,S Abishiek,123,134,2.3495934959349594,7,0,Top Order (3)
2025,S Dinesh Raj,21,28,7.523809523809524,4,1,Finisher (6+)
2025,S Ganesh,36,41,5.194444444444445,4,0,Finisher (6+)
2025,S Guru Raghavendran,39,43,5.0,5,0,Middle Order (4-5)
2025,S Harish Kumar,32,44,7.59375,6,0,Finisher (6+)
2025,S Mohamed Ali,73,100,4.7534246575342465,7,1,Middle Order (4-5)
2025,S Rithik Easwaran,79,104,4.962025316455696,7,0,Middle Order (4-5)
2025,S Sujay,95,89,1.7263157894736842,7,1,Opener (1-2)
2025,Sachin Rathi,19,3,9.736842105263158,4,0,Finisher (6+)
2025,Shivam Singh,231,327,2.0,9,1,Opener (1-2)
2025,Sunny Sandhu,89,129,5.46067415730337,7,0,Finisher (6+)
2025,Suresh Lokeshwar,137,169,1.9197080291970803,7,0,Opener (1-2)
2025,Swapnil Singh,51,85,6.0,6,1,Finisher (6+)
2025,Tushar Raheja,263,488,2.0,9,1,Opener (1-2)
2025,U Mukilesh,64,57,6.09375,7,1,Finisher (6+)
2025,Uthirasamy Sasidev,63,115,5.380952380952381,5,1,Finisher (6+)
2025,VP Amit Sathvik,244,340,1.0,9,1,Opener (1-2)
2025,Varun Chakravarthy Vinod,20,31,8.35,5,1,Finisher (6+)
2025,Vijay Shankar,163,251,4.104294478527607,9,1,Middle Order (4-5)
2025,Waseem Ahmed,138,151,1.6956521739130435,8,1,Opener (1-2)
